gene,Entry,Entry name,Status,Protein names,Gene names,Organism,Length
Syk,E9PWE9,E9PWE9_MOUSE,unreviewed,Tyrosine-protein kinase (EC 2.7.10.2),Syk,Mus musculus (Mouse),583
Syk,P48025,KSYK_MOUSE,reviewed,Tyrosine-protein kinase SYK (EC 2.7.10.2) (Spleen tyrosine kinase),Syk ptk72 Sykb,Mus musculus (Mouse),629
Syk,Q3UPF7,Q3UPF7_MOUSE,unreviewed,Tyrosine-protein kinase (EC 2.7.10.2),Syk Sykb,Mus musculus (Mouse),629
Syk,Q3V3Q2,Q3V3Q2_MOUSE,unreviewed,Uncharacterized protein,Syk Sykb,Mus musculus (Mouse),280
Syk,Q6LEP4,Q6LEP4_MOUSE,unreviewed,Protein tyrosine kinase (Fragment),syk,Mus musculus (Mouse),8
Syk,Q6P1E0,Q6P1E0_MOUSE,unreviewed,Tyrosine-protein kinase (EC 2.7.10.2),Syk Sykb,Mus musculus (Mouse),629
Taok1,B2RX66,B2RX66_MOUSE,unreviewed,TAO kinase 1,Taok1,Mus musculus (Mouse),1001
Taok1,Q3UUG1,Q3UUG1_MOUSE,unreviewed,Protein kinase domain-containing protein (Fragment),Taok1,Mus musculus (Mouse),407
Taok1,Q5F2E8,TAOK1_MOUSE,reviewed,Serine/threonine-protein kinase TAO1 (EC 2.7.11.1) (Thousand and one amino acid protein 1),Taok1 Kiaa1361,Mus musculus (Mouse),1001
Taok1,Q9D3K9,Q9D3K9_MOUSE,unreviewed,Uncharacterized protein,Taok1,Mus musculus (Mouse),100
Taok2,A0A1L1SSV8,A0A1L1SSV8_MOUSE,unreviewed,Serine/threonine-protein kinase TAO2 (Fragment),Taok2,Mus musculus (Mouse),407
Taok2,Q3V3V4,Q3V3V4_MOUSE,unreviewed,Protein kinase domain-containing protein (Fragment),Taok2,Mus musculus (Mouse),328
Taok2,Q6ZQ29,TAOK2_MOUSE,reviewed,Serine/threonine-protein kinase TAO2 (EC 2.7.11.1) (Thousand and one amino acid protein 2),Taok2 Kiaa0881,Mus musculus (Mouse),1240
Taok3,A0A0R4J1T3,A0A0R4J1T3_MOUSE,unreviewed,Serine/threonine-protein kinase TAO3 (Fragment),Taok3,Mus musculus (Mouse),561
Taok3,B2RY27,B2RY27_MOUSE,unreviewed,Taok3 protein,Taok3,Mus musculus (Mouse),898
Taok3,E9Q364,E9Q364_MOUSE,unreviewed,Serine/threonine-protein kinase TAO3 (Fragment),Taok3,Mus musculus (Mouse),109
Taok3,F6RXB5,F6RXB5_MOUSE,unreviewed,Serine/threonine-protein kinase TAO3 (Fragment),Taok3,Mus musculus (Mouse),239
Taok3,Q3TBA7,Q3TBA7_MOUSE,unreviewed,Protein kinase domain-containing protein,Taok3,Mus musculus (Mouse),109
Taok3,Q3V3K3,Q3V3K3_MOUSE,unreviewed,Serine/threonine-protein kinase TAO3,Taok3,Mus musculus (Mouse),438
Taok3,Q8BYC6,TAOK3_MOUSE,reviewed,Serine/threonine-protein kinase TAO3 (EC 2.7.11.1) (Thousand and one amino acid protein 3),Taok3,Mus musculus (Mouse),898
Tbck,E9Q1W7,E9Q1W7_MOUSE,unreviewed,TBC domain-containing protein kinase-like protein,Tbck,Mus musculus (Mouse),893
Tbck,Q6PA05,Q6PA05_MOUSE,unreviewed,A630047E20Rik protein,Tbck A630047E20Rik,Mus musculus (Mouse),89
Tbck,Q8BM85,TBCK_MOUSE,reviewed,TBC domain-containing protein kinase-like protein,Tbck,Mus musculus (Mouse),762
Tbk1,A0A1W2P6W7,A0A1W2P6W7_MOUSE,unreviewed,Serine/threonine-protein kinase TBK1,Tbk1,Mus musculus (Mouse),121
Tbk1,A0A1W2P835,A0A1W2P835_MOUSE,unreviewed,Serine/threonine-protein kinase TBK1 (Fragment),Tbk1,Mus musculus (Mouse),108
Tbk1,A1L361,A1L361_MOUSE,unreviewed,TANK-binding kinase 1,Tbk1,Mus musculus (Mouse),729
Tbk1,Q3THP3,Q3THP3_MOUSE,unreviewed,Protein kinase domain-containing protein,Tbk1,Mus musculus (Mouse),607
Tbk1,Q9WUN2,TBK1_MOUSE,reviewed,Serine/threonine-protein kinase TBK1 (EC 2.7.11.1) (T2K) (TANK-binding kinase 1),Tbk1,Mus musculus (Mouse),729
Tec,A0A0J9YV29,A0A0J9YV29_MOUSE,unreviewed,Tyrosine-protein kinase Tec (Fragment),Tec,Mus musculus (Mouse),44
Tec,A0A0R4J1V5,A0A0R4J1V5_MOUSE,unreviewed,Tyrosine-protein kinase Tec,Tec,Mus musculus (Mouse),100
Tec,D6RJM5,D6RJM5_MOUSE,unreviewed,Tyrosine-protein kinase Tec,Tec,Mus musculus (Mouse),184
Tec,F6W1T9,F6W1T9_MOUSE,unreviewed,Tyrosine-protein kinase Tec (Fragment),Tec,Mus musculus (Mouse),68
Tec,I6L9F0,I6L9F0_MOUSE,unreviewed,Tyrosine-protein kinase (EC 2.7.10.2),Tec,Mus musculus (Mouse),445
Tec,P24604,TEC_MOUSE,reviewed,Tyrosine-protein kinase Tec (EC 2.7.10.2),Tec,Mus musculus (Mouse),630
Tec,Q3TH41,Q3TH41_MOUSE,unreviewed,Tyrosine-protein kinase (EC 2.7.10.2),Tec,Mus musculus (Mouse),608
Tec,Q3U436,Q3U436_MOUSE,unreviewed,Tyrosine-protein kinase (EC 2.7.10.2),Tec,Mus musculus (Mouse),630
Tec,Q8CFK4,Q8CFK4_MOUSE,unreviewed,Tyrosine-protein kinase (EC 2.7.10.2),Tec,Mus musculus (Mouse),608
Tec,Q9QZB6,NR4A3_MOUSE,unreviewed,Nuclear receptor subfamily 4 group A member 3 (Orphan nuclear receptor TEC) (Translocated in extraskeletal chondrosarcoma),Nr4a3 Tec,Mus musculus (Mouse),627
Tek,B1AWS8,B1AWS8_MOUSE,unreviewed,Angiopoietin-1 receptor,Tek,Mus musculus (Mouse),1123
Tek,Q02858,TIE2_MOUSE,reviewed,Angiopoietin-1 receptor (EC 2.7.10.1) (Endothelial tyrosine kinase) (HYK) (STK1) (Tunica interna endothelial cell kinase) (Tyrosine kinase with Ig and EGF homology domains-2) (Tyrosine-protein kinase receptor TEK) (Tyrosine-protein kinase receptor TIE-2) (mTIE2) (p140 TEK) (CD antigen CD202b),Tek Hyk Tie-2 Tie2,Mus musculus (Mouse),1122
Tek,Q80YS4,Q80YS4_MOUSE,unreviewed,Angiopoietin-1 receptor (Tek protein),Tek,Mus musculus (Mouse),1072
Tesk1,D6RFP6,D6RFP6_MOUSE,unreviewed,Dual-specificity testis-specific protein kinase 1,Tesk1,Mus musculus (Mouse),201
Tesk1,O70146,TESK1_MOUSE,reviewed,Dual specificity testis-specific protein kinase 1 (EC 2.7.12.1) (Testicular protein kinase 1),Tesk1,Mus musculus (Mouse),627
Tesk2,A2AGD9,A2AGD9_MOUSE,unreviewed,Dual-specificity testis-specific protein kinase 2,Tesk2,Mus musculus (Mouse),541
Tesk2,A2AGE0,A2AGE0_MOUSE,unreviewed,Dual-specificity testis-specific protein kinase 2,Tesk2,Mus musculus (Mouse),319
Tesk2,Q3UYM3,Q3UYM3_MOUSE,unreviewed,Protein kinase domain-containing protein,Tesk2,Mus musculus (Mouse),348
Tesk2,Q8BKF0,Q8BKF0_MOUSE,unreviewed,Protein kinase domain-containing protein,Tesk2,Mus musculus (Mouse),399
Tesk2,Q8C0B6,Q8C0B6_MOUSE,unreviewed,Protein kinase domain-containing protein,Tesk2,Mus musculus (Mouse),570
Tesk2,Q8VCT9,TESK2_MOUSE,reviewed,Dual specificity testis-specific protein kinase 2 (EC 2.7.12.1) (Testicular protein kinase 2),Tesk2,Mus musculus (Mouse),570
Tex14,B2KGK9,B2KGK9_MOUSE,unreviewed,Inactive serine/threonine-protein kinase TEX14 (Fragment),Tex14,Mus musculus (Mouse),118
Tex14,Q5ND20,Q5ND20_MOUSE,unreviewed,Inactive serine/threonine-protein kinase TEX14 (Fragment),Tex14,Mus musculus (Mouse),51
Tex14,Q5ND21,Q5ND21_MOUSE,unreviewed,Inactive serine/threonine-protein kinase TEX14 (Fragment),Tex14,Mus musculus (Mouse),200
Tex14,Q7M6U3,TEX14_MOUSE,reviewed,Inactive serine/threonine-protein kinase TEX14 (Testis-expressed sequence 14) (Testis-expressed sequence 14 protein),Tex14,Mus musculus (Mouse),1450
Tgfbr1,E9Q418,E9Q418_MOUSE,unreviewed,Receptor protein serine/threonine kinase (EC 2.7.11.30),Tgfbr1,Mus musculus (Mouse),434
Tgfbr1,Q3U485,Q3U485_MOUSE,unreviewed,Receptor protein serine/threonine kinase (EC 2.7.11.30) (Fragment),Tgfbr1,Mus musculus (Mouse),426
Tgfbr1,Q4FJL1,Q4FJL1_MOUSE,unreviewed,Receptor protein serine/threonine kinase (EC 2.7.11.30),Tgfbr1,Mus musculus (Mouse),503
Tgfbr1,Q64729,TGFR1_MOUSE,reviewed,TGF-beta receptor type-1 (TGFR-1) (EC 2.7.11.30) (ESK2) (Transforming growth factor-beta receptor type I) (TGF-beta receptor type I) (TbetaR-I),Tgfbr1,Mus musculus (Mouse),503
Tgfbr1,Q9CVP4,Q9CVP4_MOUSE,unreviewed,Receptor protein serine/threonine kinase (EC 2.7.11.30) (Fragment),Tgfbr1,Mus musculus (Mouse),215
Tgfbr1,Q9D5H8,Q9D5H8_MOUSE,unreviewed,Receptor protein serine/threonine kinase (EC 2.7.11.30),Tgfbr1,Mus musculus (Mouse),420
Tgfbr2,Q3UG22,Q3UG22_MOUSE,unreviewed,TGF-beta receptor type-2 (TGFR-2) (EC 2.7.11.30) (TGF-beta type II receptor) (Transforming growth factor-beta receptor type II),Tgfbr2,Mus musculus (Mouse),567
Tgfbr2,Q543C0,Q543C0_MOUSE,unreviewed,TGF-beta receptor type-2 (TGFR-2) (EC 2.7.11.30) (TGF-beta type II receptor) (Transforming growth factor-beta receptor type II),Tgfbr2,Mus musculus (Mouse),592
Tgfbr2,Q62312,TGFR2_MOUSE,reviewed,TGF-beta receptor type-2 (TGFR-2) (EC 2.7.11.30) (TGF-beta type II receptor) (Transforming growth factor-beta receptor type II) (TGF-beta receptor type II) (TbetaR-II),Tgfbr2,Mus musculus (Mouse),592
Tgfbr2,Q78JJ8,Q78JJ8_MOUSE,unreviewed,Tgfbr2 protein,Tgfbr2,Mus musculus (Mouse),132
Tgfbr2,Q8BQS9,Q8BQS9_MOUSE,unreviewed,TGF-beta receptor type-2 (TGFR-2) (EC 2.7.11.30) (TGF-beta type II receptor) (Transforming growth factor-beta receptor type II),Tgfbr2,Mus musculus (Mouse),592
Tgfbr2,Q8BRS2,Q8BRS2_MOUSE,unreviewed,TGF-beta receptor type-2 (TGFR-2) (EC 2.7.11.30) (TGF-beta type II receptor) (Transforming growth factor-beta receptor type II),Tgfbr2,Mus musculus (Mouse),592
Tgfbr2,Q91ZR8,Q91ZR8_MOUSE,unreviewed,TGF-beta receptor type-2 (TGFR-2) (EC 2.7.11.30) (TGF-beta type II receptor) (Transforming growth factor-beta receptor type II),Tgfbr2,Mus musculus (Mouse),567
Tie1,Q06806,TIE1_MOUSE,reviewed,Tyrosine-protein kinase receptor Tie-1 (EC 2.7.10.1),Tie1 Tie Tie-1,Mus musculus (Mouse),1134
Tie1,Q6PAP2,Q6PAP2_MOUSE,unreviewed,Tie1 protein (Tyrosine-protein kinase receptor Tie-1),Tie1,Mus musculus (Mouse),647
Tk2,A0A1D5RLH9,A0A1D5RLH9_MOUSE,unreviewed,"Thymidine kinase 2, mitochondrial (Fragment)",Tk2,Mus musculus (Mouse),64
Tk2,A0A1D5RLI6,A0A1D5RLI6_MOUSE,unreviewed,"Thymidine kinase 2, mitochondrial",Tk2,Mus musculus (Mouse),136
Tk2,A0A1D5RMD6,A0A1D5RMD6_MOUSE,unreviewed,"Thymidine kinase 2, mitochondrial",Tk2,Mus musculus (Mouse),47
Tk2,Q8BN51,Q8BN51_MOUSE,unreviewed,"Thymidine kinase 2, mitochondrial",Tk2,Mus musculus (Mouse),270
Tk2,Q8VCF9,Q8VCF9_MOUSE,unreviewed,"Thymidine kinase 2, mitochondrial",Tk2,Mus musculus (Mouse),270
Tk2,Q9R088,KITM_MOUSE,reviewed,"Thymidine kinase 2, mitochondrial (EC 2.7.1.21) (Mt-TK)",Tk2,Mus musculus (Mouse),270
Tlk1,A0PJK0,A0PJK0_MOUSE,unreviewed,Tlk1 protein (Fragment),Tlk1,Mus musculus (Mouse),405
Tlk1,Q6A0C1,Q6A0C1_MOUSE,unreviewed,MKIAA0137 protein (Fragment),Tlk1 mKIAA0137,Mus musculus (Mouse),570
Tlk1,Q8C0V0,TLK1_MOUSE,reviewed,Serine/threonine-protein kinase tousled-like 1 (EC 2.7.11.1) (Tousled-like kinase 1),Tlk1,Mus musculus (Mouse),766
Tlk2,B1ASU9,B1ASU9_MOUSE,unreviewed,Serine/threonine-protein kinase tousled-like 2,Tlk2,Mus musculus (Mouse),750
Tlk2,B7ZC84,B7ZC84_MOUSE,unreviewed,Serine/threonine-protein kinase tousled-like 2 (Fragment),Tlk2,Mus musculus (Mouse),93
Tlk2,B7ZC85,B7ZC85_MOUSE,unreviewed,Serine/threonine-protein kinase tousled-like 2,Tlk2,Mus musculus (Mouse),633
Tlk2,D6RHM1,D6RHM1_MOUSE,unreviewed,Serine/threonine-protein kinase tousled-like 2,Tlk2,Mus musculus (Mouse),112
Tlk2,F6XSD0,F6XSD0_MOUSE,unreviewed,Serine/threonine-protein kinase tousled-like 2 (Fragment),Tlk2,Mus musculus (Mouse),234
Tlk2,O55047,TLK2_MOUSE,reviewed,Serine/threonine-protein kinase tousled-like 2 (EC 2.7.11.1) (PKU-alpha) (Tousled-like kinase 2),Tlk2 Tlk,Mus musculus (Mouse),718
Tlk2,P70320,P70320_MOUSE,unreviewed,Tousled-like kinase,Tlk2 Tlk,Mus musculus (Mouse),482
Tlk2,Q3TTG3,Q3TTG3_MOUSE,unreviewed,Protein kinase domain-containing protein (Fragment),Tlk2,Mus musculus (Mouse),181
Tlk2,Q6NZC4,Q6NZC4_MOUSE,unreviewed,Tlk2 protein (Fragment),Tlk2,Mus musculus (Mouse),657
Tnik,B2RQ80,B2RQ80_MOUSE,unreviewed,Tnik protein (Traf2 and NCK-interacting protein kinase),Tnik,Mus musculus (Mouse),1360
Tnik,B2RXX2,B2RXX2_MOUSE,unreviewed,Tnik protein,Tnik,Mus musculus (Mouse),1323
Tnik,B2RY17,B2RY17_MOUSE,unreviewed,Tnik protein,Tnik,Mus musculus (Mouse),1363
Tnik,B9EKN8,B9EKN8_MOUSE,unreviewed,TRAF2 and NCK interacting kinase (Traf2 and NCK-interacting protein kinase),Tnik,Mus musculus (Mouse),1352
Tnik,E0CXD6,E0CXD6_MOUSE,unreviewed,Traf2 and NCK-interacting protein kinase,Tnik,Mus musculus (Mouse),1297
Tnik,E0CY98,E0CY98_MOUSE,unreviewed,Traf2 and NCK-interacting protein kinase,Tnik,Mus musculus (Mouse),1305
Tnik,E0CYV5,E0CYV5_MOUSE,unreviewed,Traf2 and NCK-interacting protein kinase,Tnik,Mus musculus (Mouse),227
Tnik,E0CZD7,E0CZD7_MOUSE,unreviewed,Traf2 and NCK-interacting protein kinase,Tnik,Mus musculus (Mouse),1276
Tnik,E0CZF8,E0CZF8_MOUSE,unreviewed,Traf2 and NCK-interacting protein kinase,Tnik,Mus musculus (Mouse),1268
Tnik,E9PUL9,E9PUL9_MOUSE,unreviewed,Traf2 and NCK-interacting protein kinase,Tnik,Mus musculus (Mouse),1331
Tnik,P83510,TNIK_MOUSE,reviewed,Traf2 and NCK-interacting protein kinase (EC 2.7.11.1),Tnik Kiaa0551,Mus musculus (Mouse),1323
Tnik,Q8C575,Q8C575_MOUSE,unreviewed,Uncharacterized protein,Tnik,Mus musculus (Mouse),111
Tnik,Q8C9G9,Q8C9G9_MOUSE,unreviewed,Uncharacterized protein,Tnik,Mus musculus (Mouse),111
Tnk1,A2ARN2,A2ARN2_MOUSE,unreviewed,Non-receptor tyrosine-protein kinase TNK1 (Fragment),Tnk1,Mus musculus (Mouse),268
Tnk1,Q3TJU8,Q3TJU8_MOUSE,unreviewed,Protein kinase domain-containing protein,Tnk1,Mus musculus (Mouse),434
Tnk1,Q5F2B4,Q5F2B4_MOUSE,unreviewed,Non-receptor tyrosine-protein kinase TNK1,Tnk1,Mus musculus (Mouse),671
Tnk1,Q5F2B6,Q5F2B6_MOUSE,unreviewed,Non-receptor tyrosine-protein kinase TNK1 (Fragment),Tnk1,Mus musculus (Mouse),186
Tnk1,Q99ML2,TNK1_MOUSE,reviewed,Non-receptor tyrosine-protein kinase TNK1 (EC 2.7.10.2) (Kinase of embryonic stem cells),Tnk1 Kos1,Mus musculus (Mouse),666
Tnk2,A0A0R4J1L0,A0A0R4J1L0_MOUSE,unreviewed,Activated CDC42 kinase 1,Tnk2,Mus musculus (Mouse),1008
Tnk2,A0A1Y7VJA6,A0A1Y7VJA6_MOUSE,unreviewed,Activated CDC42 kinase 1 (Fragment),Tnk2,Mus musculus (Mouse),97
Tnk2,A0A1Y7VLM9,A0A1Y7VLM9_MOUSE,unreviewed,Activated CDC42 kinase 1 (Fragment),Tnk2,Mus musculus (Mouse),44
Tnk2,A0A494BAM7,A0A494BAM7_MOUSE,unreviewed,Activated CDC42 kinase 1 (Fragment),Tnk2,Mus musculus (Mouse),290
Tnk2,A0A5F8MPC4,A0A5F8MPC4_MOUSE,unreviewed,Activated CDC42 kinase 1,Tnk2,Mus musculus (Mouse),1072
Tnk2,A0A5F8MPI0,A0A5F8MPI0_MOUSE,unreviewed,Activated CDC42 kinase 1 (Fragment),Tnk2,Mus musculus (Mouse),95
Tnk2,A0A5F8MPJ6,A0A5F8MPJ6_MOUSE,unreviewed,Activated CDC42 kinase 1 (Fragment),Tnk2,Mus musculus (Mouse),211
Tnk2,A0A5F8MPJ9,A0A5F8MPJ9_MOUSE,unreviewed,Activated CDC42 kinase 1 (Fragment),Tnk2,Mus musculus (Mouse),52
Tnk2,A0A5F8MPL4,A0A5F8MPL4_MOUSE,unreviewed,Activated CDC42 kinase 1 (Fragment),Tnk2,Mus musculus (Mouse),64
Tnk2,A0A5F8MPM0,A0A5F8MPM0_MOUSE,unreviewed,Activated CDC42 kinase 1,Tnk2,Mus musculus (Mouse),1040
Tnk2,A0A5F8MQ87,A0A5F8MQ87_MOUSE,unreviewed,Activated CDC42 kinase 1,Tnk2,Mus musculus (Mouse),1047
Tnk2,D3Z3U5,D3Z3U5_MOUSE,unreviewed,Activated CDC42 kinase 1,Tnk2,Mus musculus (Mouse),1038
Tnk2,D3Z3U6,D3Z3U6_MOUSE,unreviewed,Activated CDC42 kinase 1,Tnk2,Mus musculus (Mouse),1040
Tnk2,D3Z3U7,D3Z3U7_MOUSE,unreviewed,Activated CDC42 kinase 1,Tnk2,Mus musculus (Mouse),550
Tnk2,E9PWA3,E9PWA3_MOUSE,unreviewed,Activated CDC42 kinase 1 (Fragment),Tnk2,Mus musculus (Mouse),98
Tnk2,E9Q5M1,E9Q5M1_MOUSE,unreviewed,Activated CDC42 kinase 1 (Fragment),Tnk2,Mus musculus (Mouse),311
Tnk2,E9QN60,E9QN60_MOUSE,unreviewed,Activated CDC42 kinase 1 (Fragment),Tnk2,Mus musculus (Mouse),27
Tnk2,E9QN61,E9QN61_MOUSE,unreviewed,Activated CDC42 kinase 1 (Fragment),Tnk2,Mus musculus (Mouse),264
Tnk2,G3X9X7,G3X9X7_MOUSE,unreviewed,Activated CDC42 kinase 1,Tnk2,Mus musculus (Mouse),1055
Tnk2,O54967,ACK1_MOUSE,reviewed,Activated CDC42 kinase 1 (ACK-1) (EC 2.7.10.2) (EC 2.7.11.1) (Non-receptor protein tyrosine kinase Ack) (Tyrosine kinase non-receptor protein 2),Tnk2 Ack1,Mus musculus (Mouse),1055
Tnni3k,Q5GIG6,TNI3K_MOUSE,reviewed,Serine/threonine-protein kinase TNNI3K (EC 2.7.11.1) (Cardiac ankyrin repeat kinase) (TNNI3-interacting kinase),Tnni3k Cark,Mus musculus (Mouse),834
Tnni3k,Q8BFR0,Q8BFR0_MOUSE,unreviewed,ANK_REP_REGION domain-containing protein,Tnni3k,Mus musculus (Mouse),165
Trib1,Q8K4K4,TRIB1_MOUSE,reviewed,Tribbles homolog 1 (TRB-1),Trib1 Trb1,Mus musculus (Mouse),372
Trib2,A0A1Y7VJR1,A0A1Y7VJR1_MOUSE,unreviewed,Tribbles homolog 2,Trib2,Mus musculus (Mouse),207
Trib2,A0A1Y7VK24,A0A1Y7VK24_MOUSE,unreviewed,Tribbles homolog 2 (Fragment),Trib2,Mus musculus (Mouse),122
Trib2,Q8K4K3,TRIB2_MOUSE,reviewed,Tribbles homolog 2 (TRB-2),Trib2,Mus musculus (Mouse),343
Trib3,Q3UJJ9,Q3UJJ9_MOUSE,unreviewed,Protein kinase domain-containing protein,Trib3,Mus musculus (Mouse),354
Trib3,Q8K4K2,TRIB3_MOUSE,reviewed,Tribbles homolog 3 (TRB-3) (Neuronal cell death-inducible putative kinase),Trib3 Nipk Trb3,Mus musculus (Mouse),354
Trim24,E9Q1U8,E9Q1U8_MOUSE,unreviewed,Transcription intermediary factor 1-alpha,Trim24,Mus musculus (Mouse),981
Trim24,Q3TLF2,Q3TLF2_MOUSE,unreviewed,Uncharacterized protein,Trim24,Mus musculus (Mouse),764
Trim24,Q3V0H4,Q3V0H4_MOUSE,unreviewed,Uncharacterized protein,Trim24,Mus musculus (Mouse),981
Trim24,Q64127,TIF1A_MOUSE,reviewed,Transcription intermediary factor 1-alpha (TIF1-alpha) (EC 2.3.2.27) (E3 ubiquitin-protein ligase Trim24) (RING-type E3 ubiquitin transferase TIF1-alpha) (Tripartite motif-containing protein 24),Trim24 Tif1 Tif1a,Mus musculus (Mouse),1051
Trim28,Q3UDN8,Q3UDN8_MOUSE,unreviewed,Uncharacterized protein (Fragment),Trim28,Mus musculus (Mouse),631
Trim28,Q5EBP9,Q5EBP9_MOUSE,unreviewed,Tripartite motif-containing 28,Trim28,Mus musculus (Mouse),834
Trim28,Q62318,TIF1B_MOUSE,reviewed,Transcription intermediary factor 1-beta (TIF1-beta) (E3 SUMO-protein ligase TRIM28) (EC 2.3.2.27) (KRAB-A-interacting protein) (KRIP-1) (RING-type E3 ubiquitin transferase TIF1-beta) (Tripartite motif-containing protein 28),Trim28 Kap1 Krip1 Tif1b,Mus musculus (Mouse),834
Trio,A0A2I3BPR4,A0A2I3BPR4_MOUSE,unreviewed,Triple functional domain protein (Fragment),Trio,Mus musculus (Mouse),67
Trio,A0A2I3BQT2,A0A2I3BQT2_MOUSE,unreviewed,Triple functional domain protein (Fragment),Trio,Mus musculus (Mouse),1424
Trio,A0A2I3BRF7,A0A2I3BRF7_MOUSE,unreviewed,Triple functional domain protein (Fragment),Trio,Mus musculus (Mouse),132
Trio,A0A2I3BRK3,A0A2I3BRK3_MOUSE,unreviewed,Triple functional domain protein (Fragment),Trio,Mus musculus (Mouse),178
Trio,A0A2I3BRP6,A0A2I3BRP6_MOUSE,unreviewed,Triple functional domain protein,Trio,Mus musculus (Mouse),1849
Trio,A0A2I3BS12,A0A2I3BS12_MOUSE,unreviewed,Triple functional domain protein (Fragment),Trio,Mus musculus (Mouse),184
Trio,Q0KL02,TRIO_MOUSE,reviewed,Triple functional domain protein (EC 2.7.11.1),Trio,Mus musculus (Mouse),3102
Trp53rka,Q5U452,Q5U452_MOUSE,reviewed,Transformation-related protein 53-regulating kinase A,Trp53rka 2810408M09Rik,Mus musculus (Mouse),244
Trp53rkb,A2A5R0,A2A5R0_MOUSE,unreviewed,Transformation related protein 53 regulating kinase B,Trp53rkb,Mus musculus (Mouse),144
Trp53rkb,Q543M9,Q543M9_MOUSE,reviewed,Transformation related protein 53 regulating kinase B,Trp53rkb,Mus musculus (Mouse),244
Trpm6,A0A1W5LU38,A0A1W5LU38_MOUSE,unreviewed,Putative cation channel subfamily M member 6,Trpm6,Mus musculus (Mouse),2028
Trpm6,A0A494B9V5,A0A494B9V5_MOUSE,unreviewed,Transient receptor potential cation channel subfamily M member 6,Trpm6,Mus musculus (Mouse),894
Trpm6,A0A494BAU5,A0A494BAU5_MOUSE,unreviewed,Transient receptor potential cation channel subfamily M member 6 (Fragment),Trpm6,Mus musculus (Mouse),525
Trpm6,Q8CIR4,TRPM6_MOUSE,reviewed,Transient receptor potential cation channel subfamily M member 6 (EC 2.7.11.1) (Channel kinase 2) (Melastatin-related TRP cation channel 6),Trpm6,Mus musculus (Mouse),2028
Trpm7,A2AI57,A2AI57_MOUSE,unreviewed,Transient receptor potential cation channel subfamily M member 7,Trpm7,Mus musculus (Mouse),1862
Trpm7,B9EK83,B9EK83_MOUSE,unreviewed,"Transient receptor potential cation channel, subfamily M, member 7",Trpm7,Mus musculus (Mouse),1863
Trpm7,F6QKC0,F6QKC0_MOUSE,unreviewed,Transient receptor potential cation channel subfamily M member 7 (Fragment),Trpm7,Mus musculus (Mouse),268
Trpm7,Q923J1,TRPM7_MOUSE,reviewed,Transient receptor potential cation channel subfamily M member 7 (EC 2.7.11.1) (Channel-kinase 1) (Long transient receptor potential channel 7) (LTrpC-7) (LTrpC7) (Transient receptor potential-phospholipase C-interacting kinase) (TRP-PLIK),Trpm7 Chak Ltrpc7,Mus musculus (Mouse),1863
Tssk1,Q61241,TSSK1_MOUSE,reviewed,Testis-specific serine/threonine-protein kinase 1 (TSK-1) (TSK1) (TSSK-1) (Testis-specific kinase 1) (EC 2.7.11.1) (Serine/threonine-protein kinase 22A),Tssk1b Stk22a Tssk1,Mus musculus (Mouse),365
Tssk2,O54863,TSSK2_MOUSE,reviewed,Testis-specific serine/threonine-protein kinase 2 (TSK-2) (TSK2) (TSSK-2) (Testis-specific kinase 2) (EC 2.7.11.1) (Serine/threonine-protein kinase 22B),Tssk2 Stk22b,Mus musculus (Mouse),358
Tssk3,Q9D2E1,TSSK3_MOUSE,reviewed,Testis-specific serine/threonine-protein kinase 3 (TSK-3) (TSSK-3) (Testis-specific kinase 3) (EC 2.7.11.1) (Serine/threonine-protein kinase 22C),Tssk3 Stk22c Stk22d,Mus musculus (Mouse),268
Tssk4,A0A2I3BQE9,A0A2I3BQE9_MOUSE,unreviewed,Testis-specific serine/threonine-protein kinase 4,Tssk4,Mus musculus (Mouse),322
Tssk4,A0A2I3BQM6,A0A2I3BQM6_MOUSE,unreviewed,Testis-specific serine/threonine-protein kinase 4,Tssk4,Mus musculus (Mouse),166
Tssk4,A0A2I3BQS0,A0A2I3BQS0_MOUSE,unreviewed,Testis-specific serine/threonine-protein kinase 4,Tssk4,Mus musculus (Mouse),328
Tssk5,Q8C1R0,TSSK5_MOUSE,reviewed,Testis-specific serine/threonine-protein kinase 5 (TSK-5) (TSSK-5) (Testis-specific kinase 5) (EC 2.7.11.1),Tssk5,Mus musculus (Mouse),372
Tssk4,Q9D411,TSSK4_MOUSE,reviewed,Testis-specific serine/threonine-protein kinase 4 (TSK-4) (TSSK-4) (Testis-specific kinase 4) (EC 2.7.11.1),Tssk4 Tssk5,Mus musculus (Mouse),328
Tssk6,Q925K9,TSSK6_MOUSE,reviewed,Testis-specific serine/threonine-protein kinase 6 (TSK-6) (TSSK-6) (Testis-specific kinase 6) (EC 2.7.11.1) (Serine/threonine-protein kinase SSTK) (Small serine/threonine kinase),Tssk6 Sstk,Mus musculus (Mouse),273
Ttbk1,A0A286YDE4,A0A286YDE4_MOUSE,unreviewed,Tau-tubulin kinase 1,Ttbk1,Mus musculus (Mouse),765
Ttbk1,A0A286YE90,A0A286YE90_MOUSE,unreviewed,Tau-tubulin kinase 1 (Fragment),Ttbk1,Mus musculus (Mouse),71
Ttbk1,Q69Z87,Q69Z87_MOUSE,unreviewed,MKIAA1855 protein (Fragment),Ttbk1 mKIAA1855,Mus musculus (Mouse),397
